price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,month,weekday
215000.0,3,1,960.0,9563.0,1,no,No view,Excellent,960,0,1967,0,1625 SW 351st St,Federal Way,WA 98023,July,Monday
481000.0,4,3,2286.0,8269.0,2,no,No view,Average,2286,0,2002,0,1831 NE 29th Ct,Renton,WA 98056,July,Monday
320000.0,3,2,2220.0,11646.0,1,no,No view,Average,1270,950,1950,2005,5608 NE 204th St,Kenmore,WA 98028,July,Monday
295000.0,3,2,1940.0,7500.0,1,no,No view,Good,1940,0,1918,1985,1708 Franklin St,Enumclaw,WA 98022,July,Monday
295000.0,3,2,1640.0,7222.0,2,no,No view,Good,1640,0,1908,0,9047 4th Ave S,Seattle,WA 98108,July,Monday
320000.0,3,1,1120.0,10576.0,1,no,No view,Good,1120,0,1969,0,17722 199th Ave NE,Woodinville,WA 98077,July,Monday
780000.0,4,2,2600.0,4800.0,1,no,Average view,Average,1400,1200,1953,0,1937 10th Ave W,Seattle,WA 98119,July,Monday
437500.0,3,2,1490.0,4800.0,2,no,No view,Excellent,1490,0,1948,1985,309 NW 89th St,Seattle,WA 98117,July,Monday
443000.0,5,2,1650.0,3000.0,1,no,No view,Average,1650,0,1902,0,814 20th Ave S,Seattle,WA 98144,July,Monday
575000.0,4,3,2400.0,6137.0,2,no,No view,Average,2400,0,1990,2009,22447 NE 9th Dr,Sammamish,WA 98074,July,Monday
245000.0,2,1,1500.0,6685.0,1,no,No view,Average,1190,310,1926,2003,12226 Phinney Ave N,Seattle,WA 98133,July,Monday
450000.0,3,3,1990.0,7684.0,2,no,No view,Average,1990,0,1993,0,14543 86th Pl NE,Kenmore,WA 98028,July,Monday
536000.0,2,2,1130.0,746.0,2,no,No view,Average,1030,100,2009,0,5412 6th Ave NW,Seattle,WA 98107,July,Monday
685000.0,3,4,2030.0,11070.0,2,no,No view,Good,2030,0,1980,0,16725 NE 42nd Ct,Redmond,WA 98052,July,Monday
373000.0,4,2,1590.0,7920.0,2,no,No view,Good,1590,0,1960,2001,16016 Burke Ave N,Shoreline,WA 98133,July,Monday
450000.0,3,2,1480.0,8394.0,1,no,No view,Good,1480,0,1971,0,6201 147th Ct NE,Redmond,WA 98052,July,Monday
645000.0,4,3,2690.0,7684.0,2,no,No view,Average,2690,0,1985,0,4117 211th Pl NE,Sammamish,WA 98074,July,Monday
461000.0,3,3,3870.0,7684.0,2,no,Good view,Average,1590,0,1997,0,17002 SE 14th Ln,Bellevue,WA 98008,July,Monday
230000.0,3,1,1390.0,6000.0,1,no,No view,Average,1390,0,1954,2005,880 Monroe Ave NE,Renton,WA 98056,July,Monday
593000.0,3,3,1830.0,1850.0,2,no,No view,Average,1690,140,2011,0,2101-2499 NW Stoney Creek Dr,Issaquah,WA 98027,July,Monday
558000.0,2,2,1580.0,5750.0,1,no,No view,Excellent,790,790,1910,0,4052 41st Ave SW,Seattle,WA 98116,July,Monday
538250.0,3,3,2590.0,7684.0,2,no,Good view,Average,2590,0,1984,0,23105 Marine View Dr S,Des Moines,WA 98198,July,Monday
475000.0,5,3,2510.0,8050.0,1,no,No view,Good,1490,1020,1977,0,12608 NE 134th Pl,Kirkland,WA 98034,July,Monday
209950.0,3,2,1180.0,7300.0,1,no,No view,Good,1180,0,1968,0,2601-2667 Alpine St SE,Auburn,WA 98002,July,Monday
410000.0,3,3,1450.0,7684.0,2,no,No view,Average,1450,0,1989,0,1107 216th Ave NE,Sammamish,WA 98074,July,Monday
461000.0,3,3,3110.0,6765.0,2,no,Poor view,Good,2550,560,1946,1989,8240 Fairway Dr NE,Seattle,WA 98115,July,Monday
670000.0,5,3,2860.0,7684.0,2,no,No view,Excellent,2860,0,1958,0,37927 SE 82nd Pl,Snoqualmie,WA 98065,July,Monday
821000.0,3,3,2760.0,8476.0,1,no,No view,Good,1690,1070,1967,0,6950 93rd Ave SE,Mercer Island,WA 98040,July,Monday
665000.0,5,2,2800.0,7684.0,1,no,No view,Good,1400,0,1963,0,7502 132nd Ave NE,Kirkland,WA 98033,July,Monday
339000.0,3,3,1450.0,3748.0,2,no,No view,Average,1450,0,2004,2003,7621 Orchard Ave SE,Snoqualmie,WA 98065,July,Monday
631500.0,4,2,2530.0,5650.0,1,no,No view,Good,1910,620,1910,0,2900-2998 Fairmount Ave SW,Seattle,WA 98116,July,Monday
570000.0,3,2,1640.0,2808.0,1,no,Good view,Good,820,820,1924,0,3209 S Charles St,Seattle,WA 98144,July,Monday
437000.0,3,2,2220.0,7684.0,1,no,No view,Good,2220,0,1967,0,16527 191st Pl NE,Woodinville,WA 98072,July,Monday
542500.0,3,3,2040.0,10086.0,2,no,No view,Average,2040,0,1987,2000,8511 170th Ct NE,Redmond,WA 98052,July,Monday
229500.0,3,1,1230.0,6000.0,1,no,No view,Good,1230,0,1967,0,1605 21st St NE,Auburn,WA 98002,July,Monday
170500.0,2,1,1060.0,7700.0,1,no,No view,Average,820,240,1981,2013,1019 S 22nd Ct,Renton,WA 98055,July,Monday
391500.0,3,3,1920.0,9625.0,2,no,No view,Average,1920,0,1993,0,955 11th Ct SW,North Bend,WA 98045,July,Monday
296475.0,3,3,1520.0,4170.0,2,no,No view,Average,1520,0,2004,2003,24312 226th Ave SE,Maple Valley,WA 98038,July,Monday
461000.0,4,4,3770.0,4103.0,2,no,No view,Excellent,2710,1060,1925,0,410 Wheeler St,Seattle,WA 98109,July,Monday
888550.0,3,3,3540.0,7684.0,2,no,No view,Average,3540,0,1989,0,21837 NE 102nd St,Redmond,WA 98053,July,Monday
461000.0,4,3,1980.0,7684.0,2,no,No view,Good,1590,0,1987,0,22701 NE 57th Ct,Redmond,WA 98053,July,Monday
328000.0,3,2,2250.0,7904.0,1,no,No view,Average,2250,0,1998,2006,1512 10th Ct NW,Auburn,WA 98001,July,Monday
300000.0,4,3,2090.0,5195.0,2,no,No view,Average,2090,0,2007,0,22736 129th Pl SE,Kent,WA 98031,July,Monday
500000.0,3,3,1720.0,3012.0,2,no,No view,Average,1720,0,2011,0,14020 Meridian Ave N,Seattle,WA 98133,July,Monday
494815.0,3,3,1910.0,2091.0,2,no,No view,Average,1910,0,2014,0,1273 NE Hickory Ln,Issaquah,WA 98029,July,Monday
378000.0,3,3,1601.0,2491.0,3,no,No view,Average,1536,65,2007,0,12341 10th Pl NE,Seattle,WA 98125,July,Monday
505000.0,2,3,1060.0,1209.0,2,no,No view,Average,940,120,2006,0,2000 Yale Ave E,Seattle,WA 98102,July,Monday
680000.0,4,3,2330.0,3920.0,2,no,No view,Average,2330,0,2005,0,3440 NE Marion Ln,Issaquah,WA 98029,July,Monday
351999.0,3,3,2370.0,4200.0,2,no,No view,Average,2370,0,2014,0,25828 243rd Ave SE,Maple Valley,WA 98038,July,Monday
510000.0,3,3,1420.0,1237.0,3,no,No view,Average,1420,0,2014,0,2252 NW 62nd St,Seattle,WA 98107,July,Monday
461000.0,4,3,2360.0,4000.0,2,no,No view,Average,2360,0,2013,1923,186 34th Ave E,Seattle,WA 98112,July,Monday
374000.0,2,2,1260.0,1575.0,2,no,No view,Average,1260,0,2001,0,2900-2948 S Irving St,Seattle,WA 98144,July,Monday
509900.0,3,3,3030.0,9053.0,2,no,No view,Average,3030,0,2009,0,5221 NE 7th Pl,Renton,WA 98059,July,Monday
230000.0,3,2,1140.0,1201.0,2,no,No view,Average,1140,0,2014,0,4424-4438 Martin Luther King Jr Way S,Seattle,WA 98108,July,Monday
527700.0,5,3,2820.0,9375.0,1,no,No view,Good,1550,0,1968,0,15910 SE 42nd Pl,Bellevue,WA 98006,July,Tuesday
438000.0,2,2,1270.0,1372.0,3,no,No view,Average,1270,0,2000,0,848 NE 67th St,Seattle,WA 98115,July,Tuesday
900000.0,3,3,3180.0,12600.0,2,no,No view,Good,3180,0,1978,2000,3004 211th Ave NE,Sammamish,WA 98074,July,Tuesday
461000.0,3,3,2790.0,7684.0,1,no,Good view,Average,2790,0,2006,0,18125 Brittany Dr SW,Normandy Park,WA 98166,July,Tuesday
439000.0,4,3,2570.0,9503.0,2,no,No view,Average,2570,0,1980,0,18719 129th Ct NE,Bothell,WA 98011,July,Tuesday
315000.0,2,1,1080.0,2674.0,1,no,No view,Good,720,360,1919,1985,4820 12th Ave S,Seattle,WA 98108,July,Tuesday
765000.0,4,4,3010.0,7221.0,2,no,No view,Average,3010,0,2004,2003,2828 277th Terrace SE,Sammamish,WA 98075,July,Tuesday
332000.0,3,3,2120.0,7684.0,1,no,No view,Average,1720,400,1979,2014,27840 38th Pl S,Auburn,WA 98001,July,Tuesday
600000.0,3,3,1900.0,7684.0,1,no,No view,Good,1440,460,1969,0,17308 167th Ave NE,Woodinville,WA 98072,July,Tuesday
378500.0,3,3,2860.0,7684.0,2,no,No view,Good,2860,0,1990,0,14921 SE Auburn-Black Diamond Rd,Auburn,WA 98092,July,Tuesday
190000.0,3,1,910.0,10575.0,1,no,No view,Good,910,0,1968,0,2536 S 365th Pl,Federal Way,WA 98003,July,Tuesday
645000.0,4,3,2850.0,7684.0,2,no,No view,Average,2850,0,1987,2000,26007 SE 27th St,Sammamish,WA 98075,July,Tuesday
780000.0,2,3,2560.0,2500.0,2,no,No view,Excellent,1690,870,1901,0,419 25th Ave E,Seattle,WA 98112,July,Tuesday
370000.0,3,2,1570.0,7684.0,2,no,No view,Average,1570,0,1982,0,43719 SE 142nd St,North Bend,WA 98045,July,Tuesday
875000.0,4,4,3110.0,7684.0,2,no,Average view,Good,3110,0,1979,0,24119 SE 18th Pl,Sammamish,WA 98075,July,Tuesday
461000.0,4,4,1980.0,7684.0,2,no,No view,Good,1590,0,1991,0,27125-27131 SE 175th Pl,Issaquah,WA 98027,July,Tuesday
479000.0,3,1,1340.0,7684.0,1,no,No view,Good,1340,0,1955,2009,14211 SE 37th St,Bellevue,WA 98006,July,Tuesday
245000.0,4,3,2600.0,6390.0,1,no,No view,Average,1390,1210,1978,0,26th Ave SW,Federal Way,WA 98023,July,Tuesday
542000.0,3,2,1070.0,8030.0,1,no,No view,Average,1070,0,1966,2014,13820 NE 72nd Pl,Redmond,WA 98052,July,Tuesday
557500.0,3,3,1820.0,9670.0,2,no,No view,Average,1820,0,1984,0,17213 NE 32nd St,Redmond,WA 98052,July,Tuesday
480000.0,2,1,1060.0,3040.0,1,no,No view,Average,860,200,1924,2011,2342 N 60th St,Seattle,WA 98103,July,Tuesday
330000.0,3,3,2220.0,4060.0,1,no,No view,Average,1330,890,1993,0,5401 S Fletcher St,Seattle,WA 98118,July,Tuesday
160000.0,3,1,1350.0,8700.0,1,no,No view,Average,1350,0,1942,1999,17052 34th Ave S,SeaTac,WA 98188,July,Tuesday
695500.0,5,3,2510.0,9180.0,1,no,Poor view,Good,1600,910,1975,0,3312 181st Pl NE,Redmond,WA 98052,July,Tuesday
235500.0,5,3,2340.0,7684.0,1,no,No view,Fair,1670,670,1967,0,30221 8th Ave S,Federal Way,WA 98003,July,Tuesday
326500.0,3,1,1060.0,7920.0,1,no,No view,Good,1060,0,1968,0,4149-4399 19th Ave SW,Seattle,WA 98106,July,Tuesday
300000.0,4,3,2200.0,8065.0,2,no,No view,Average,2200,0,1998,2006,9526 S 221st Pl,Kent,WA 98031,July,Tuesday
267000.0,3,1,1400.0,8100.0,1,no,No view,Average,1400,0,1944,0,11520 36th Ave NE,Seattle,WA 98125,July,Tuesday
292600.0,3,2,1520.0,7123.0,1,no,No view,Good,1520,0,1959,0,1012 Lynnwood Ave NE,Renton,WA 98056,July,Tuesday
362000.0,5,3,1810.0,3000.0,2,no,No view,Average,1810,0,1998,2006,4519 33rd Ave S,Seattle,WA 98118,July,Tuesday
461000.0,2,2,2360.0,11340.0,1,no,No view,Average,2360,0,1997,0,3063-3103 84th Ave SE,Mercer Island,WA 98040,July,Tuesday
357562.0,2,2,1210.0,1032.0,2,no,No view,Average,1210,0,2014,0,2520 Mulberry Walk NE,Issaquah,WA 98029,July,Tuesday
789900.0,3,3,3420.0,7684.0,1,no,No view,Good,1750,0,1987,0,14102 SE 42nd St,Bellevue,WA 98006,July,Tuesday
513000.0,3,3,1810.0,4592.0,2,no,No view,Average,1810,0,1992,0,25744 SE 37th St,Issaquah,WA 98029,July,Tuesday
336000.0,3,3,2760.0,10160.0,1,no,No view,Average,2760,0,1969,2010,14213 SE 170th St,Renton,WA 98058,July,Tuesday
560000.0,4,3,1950.0,9800.0,1,no,No view,Average,1330,620,1968,1997,12034 NE 67th St,Kirkland,WA 98033,July,Tuesday
461000.0,3,3,3830.0,7684.0,2,no,No view,Average,1590,0,1991,0,16123 SE 44th Way,Bellevue,WA 98006,July,Tuesday
410000.0,4,3,2060.0,7283.0,1,no,No view,Average,1220,840,1963,2013,15568 11th Ave NE,Shoreline,WA 98155,July,Tuesday
371500.0,3,1,1650.0,6400.0,1,no,No view,Good,980,670,1954,1979,9233 25th Ave SW,Seattle,WA 98106,July,Tuesday
368000.0,4,2,2100.0,11942.0,1,no,No view,Average,1030,1070,1964,2000,5901-5909 17th Ave SW,Seattle,WA 98106,July,Tuesday
650000.0,4,3,3720.0,7684.0,1,no,No view,Average,1880,0,2003,0,4316 331st Ave NE,Carnation,WA 98014,July,Tuesday
308950.0,4,3,1920.0,8562.0,2,no,Average view,Good,1920,0,1994,0,203 Farrelly St,Enumclaw,WA 98022,July,Tuesday
440000.0,3,2,1860.0,7684.0,2,no,Average view,Average,1860,0,1998,2006,9700 174th Ave SE,Renton,WA 98059,July,Tuesday
630000.0,2,3,2290.0,3507.0,2,no,No view,Average,2290,0,2005,0,2598 NE Natalie Way,Issaquah,WA 98029,July,Tuesday
228950.0,3,2,1200.0,9085.0,1,no,No view,Good,1200,0,1968,0,35839 14th Ave SW,Federal Way,WA 98023,July,Tuesday
782000.0,4,4,1980.0,7684.0,2,no,No view,Average,3440,0,2004,2003,18603 E Spring Lake Dr SE,Renton,WA 98058,July,Tuesday
245000.0,3,3,1600.0,2788.0,2,no,No view,Good,1600,0,1992,0,11539 SE 221st Pl,Kent,WA 98031,July,Tuesday
410000.0,4,3,2560.0,4020.0,2,no,No view,Average,2560,0,2006,0,27645 236th Ct SE,Maple Valley,WA 98038,July,Tuesday
427550.0,2,1,880.0,4000.0,1,no,No view,Average,880,0,1940,1996,7554 Jones Ave NW,Seattle,WA 98117,July,Tuesday
235000.0,2,1,1020.0,7920.0,1,no,No view,Average,1020,0,1939,1969,1712 S Dawson St,Seattle,WA 98108,July,Tuesday
210000.0,3,2,960.0,9380.0,1,no,No view,Average,960,0,1949,1998,13045 6th Pl SW,Seattle,WA 98146,July,Tuesday
485000.0,4,3,1900.0,7200.0,1,no,No view,Average,1370,530,1977,2004,11042 31st Ave SW,Seattle,WA 98146,July,Tuesday
410000.0,3,2,1320.0,6000.0,1,no,No view,Good,1320,0,1920,0,2200 S Hanford St,Seattle,WA 98144,July,Tuesday
435000.0,4,3,2230.0,9640.0,1,no,No view,Average,1320,910,1998,2006,13362 3rd Ave NE,Seattle,WA 98125,July,Tuesday
300000.0,3,1,1150.0,7314.0,1,no,No view,Average,1150,0,1960,2012,16940 NE 16th Pl,Bellevue,WA 98008,July,Tuesday
455000.0,4,4,3440.0,6000.0,2,no,No view,Good,3440,0,2002,0,21625 4th Ave S,Normandy Park,WA 98198,July,Tuesday
210000.0,3,1,1070.0,8179.0,1,no,No view,Average,1070,0,1949,1998,11247 11th Ave SW,Seattle,WA 98146,July,Tuesday
461000.0,4,3,2250.0,3433.0,1,no,No view,Average,1500,750,1927,2013,2052 Boyer Ave E,Seattle,WA 98112,July,Tuesday
458400.0,4,3,1910.0,10300.0,1,no,No view,Average,1910,0,1921,1968,105 NW 178th St,Shoreline,WA 98177,July,Tuesday
390000.0,3,2,1180.0,7684.0,1,no,No view,Good,1180,0,1967,0,16714 NE 158th St,Woodinville,WA 98072,July,Tuesday
148226.0,3,1,1400.0,7360.0,1,no,No view,Good,1400,0,1968,0,11626-11630 SE 323rd Pl,Auburn,WA 98092,July,Tuesday
711600.0,4,3,3580.0,9316.0,2,no,No view,Average,2370,1210,1991,0,15502 SE 18th St,Bellevue,WA 98007,July,Tuesday
819000.0,3,3,3176.0,7684.0,2,no,Good view,Good,2726,450,1985,0,401 S 289th St,Federal Way,WA 98003,July,Tuesday
613000.0,2,2,1170.0,1890.0,1,no,Poor view,Good,1170,0,1927,0,2425 Westview Dr W,Seattle,WA 98119,July,Tuesday
592350.0,2,2,1570.0,4665.0,1,no,No view,Average,1570,0,2006,0,Adair Creek Trail,Redmond,WA 98053,July,Tuesday
232000.0,3,2,1460.0,7684.0,1,no,No view,Average,1460,0,1966,1963,31605-31625 51st Ave S,Auburn,WA 98001,July,Tuesday
250000.0,3,2,1140.0,10400.0,1,no,No view,Good,1140,0,1983,0,1705 Douglas Ct,Milton,WA 98354,July,Tuesday
115000.0,3,2,1150.0,9812.0,1,no,No view,Good,1150,0,1962,0,34215 40th Ave S,Auburn,WA 98001,July,Tuesday
461000.0,4,3,3180.0,7684.0,1,no,No view,Good,2390,790,1978,2000,3108 142nd Pl NE,Bellevue,WA 98007,July,Tuesday
585000.0,4,3,2630.0,6185.0,2,no,No view,Average,2630,0,1999,0,3505 Monterey Ct NE,Renton,WA 98056,July,Tuesday
580000.0,3,3,1940.0,5980.0,1,no,No view,Average,1520,420,1987,2000,1130 Oak Hill Pl NW,Issaquah,WA 98027,July,Tuesday
165000.0,3,1,850.0,8050.0,1,no,No view,Fair,850,0,1906,0,3510 S Holly St,Seattle,WA 98118,July,Tuesday
430000.0,3,2,1550.0,6039.0,1,no,No view,Excellent,830,720,1942,0,6537 36th Ave SW,Seattle,WA 98126,July,Tuesday
383000.0,3,3,2090.0,7684.0,1,no,No view,Average,2090,0,1961,2004,608 Riverside Dr SE,North Bend,WA 98045,July,Tuesday
461000.0,4,4,3960.0,6654.0,2,no,No view,Average,2850,1110,2006,0,2905 25th Ave W,Seattle,WA 98199,July,Tuesday
201500.0,3,1,1320.0,5000.0,1,no,No view,Average,1320,0,1912,1994,4207 SW Manning St,Seattle,WA 98116,July,Tuesday
690000.0,4,3,3220.0,7684.0,2,no,No view,Average,3220,0,1991,0,16831 NE 176th St,Woodinville,WA 98072,July,Tuesday
325000.0,2,1,800.0,7260.0,1,no,No view,Average,800,0,1953,0,7354 27th Ave SW,Seattle,WA 98126,July,Tuesday
375000.0,3,2,1660.0,9673.0,1,no,No view,Average,1130,530,1976,0,13300 NE 186th St,Woodinville,WA 98072,July,Tuesday
600000.0,4,3,2250.0,11370.0,2,no,No view,Average,2250,0,1991,0,12362 76th Ct NE,Kirkland,WA 98034,July,Tuesday
340000.0,3,3,2120.0,7684.0,1,no,No view,Average,2120,0,1997,0,1310 G St SE,Auburn,WA 98002,July,Tuesday
890000.0,4,3,2310.0,4020.0,3,no,No view,Excellent,2310,0,1979,0,1602 32nd Ave,Seattle,WA 98122,July,Tuesday
415000.0,4,2,1920.0,7700.0,2,no,No view,Good,1920,0,1970,0,7209 SE 70th St,Newcastle,WA 98056,July,Tuesday
255000.0,3,2,1550.0,9720.0,1,no,No view,Average,1050,500,1976,0,22821 SE 288th St,Black Diamond,WA 98010,July,Tuesday
530000.0,2,3,1785.0,779.0,2,no,No view,Average,1595,190,1975,0,1600-1718 107th Ave SE,Bellevue,WA 98004,July,Tuesday
468000.0,3,2,1830.0,9848.0,1,no,No view,Excellent,1830,0,1962,0,12000-12098 SE 71st Pl,Newcastle,WA 98056,July,Tuesday
461000.0,5,3,3500.0,5040.0,2,no,Average view,Average,2950,550,1927,2007,5433 37th Ave SW,Seattle,WA 98126,July,Tuesday
599000.0,3,2,2560.0,7684.0,1,no,No view,Average,1330,1230,1987,2000,16604 NE 42nd Ct,Redmond,WA 98052,July,Tuesday
399500.0,4,2,1360.0,4840.0,1,no,No view,Good,1360,0,1928,0,5048 35th Ave SW,Seattle,WA 98126,July,Tuesday
461000.0,4,3,1980.0,7684.0,2,no,No view,Average,1590,0,2001,0,2205 78th Ave NE,Medina,WA 98039,July,Tuesday
461000.0,4,4,3150.0,5500.0,2,no,No view,Average,3150,0,2014,0,4908 32nd Ave NE,Seattle,WA 98105,July,Tuesday
325000.0,2,1,810.0,4080.0,1,no,No view,Good,810,0,1941,1998,3620 SW Holden St,Seattle,WA 98126,July,Tuesday
461000.0,5,4,1980.0,7684.0,2,no,No view,Average,1590,0,1992,0,19100 SE 174th St,Renton,WA 98058,July,Tuesday
568000.0,4,2,2790.0,7684.0,1,no,Average view,Average,1450,0,1956,2001,2714 SW 164th Pl,Burien,WA 98166,July,Tuesday
517000.0,2,2,1920.0,3408.0,1,no,No view,Good,960,960,1912,1989,1103 26th Ave,Seattle,WA 98122,July,Tuesday
469950.0,4,3,2530.0,7684.0,2,no,No view,Average,2530,0,1997,0,15200 287th Ave NE,Duvall,WA 98019,July,Tuesday
461000.0,3,3,3490.0,8343.0,2,yes,Excellent view,Good,2150,0,1939,1991,Burke-Gilman Trail,Seattle,WA 98125,July,Tuesday
461000.0,3,3,1980.0,11000.0,2,no,Good view,Average,1590,1020,1931,0,4530 51st Ave NE,Seattle,WA 98105,July,Tuesday
623000.0,3,2,2050.0,7684.0,1,no,No view,Fair,2050,0,1973,0,4009 97th Ave SE,Mercer Island,WA 98040,July,Tuesday
720000.0,4,3,2410.0,8400.0,2,no,No view,Excellent,2410,0,1965,0,16451 NE 18th St,Bellevue,WA 98008,July,Tuesday
205000.0,3,1,1180.0,8240.0,1,no,No view,Good,1180,0,1967,0,30105 10th Ave S,Federal Way,WA 98003,July,Tuesday
148000.0,2,1,630.0,4200.0,1,no,No view,Average,630,0,1930,1997,7760 10th Ave SW,Seattle,WA 98106,July,Tuesday
950000.0,3,3,3480.0,7800.0,1,no,No view,Good,1750,0,1941,1998,10323 Valmay Ave NW,Seattle,WA 98177,July,Tuesday
405000.0,3,2,1010.0,7683.0,1,no,No view,Excellent,1010,0,1953,0,12500-12578 10th Ave NE,Seattle,WA 98125,July,Tuesday
293000.0,3,3,1910.0,3481.0,2,no,No view,Average,1910,0,2009,0,19358 114th Pl SE,Kent,WA 98031,July,Tuesday
550000.0,3,4,2490.0,3582.0,2,no,No view,Average,1720,770,2005,0,320 NW Boulder Pl,Issaquah,WA 98027,July,Tuesday
435000.0,4,3,2150.0,3143.0,2,no,No view,Average,2150,0,2010,0,1356 Elma Pl NE,Renton,WA 98059,July,Tuesday
355000.0,4,3,3000.0,5470.0,2,no,No view,Average,3000,0,2005,0,22710 SE 268th Pl,Maple Valley,WA 98038,July,Tuesday
673000.0,3,3,2830.0,3496.0,2,no,No view,Average,2830,0,2012,1912,24588-24638 SE Issaquah-Fall City Rd,Issaquah,WA 98029,July,Tuesday
449990.0,4,3,2680.0,5539.0,2,no,No view,Average,2680,0,2013,1923,13800 453rd Ave SE,North Bend,WA 98045,July,Tuesday
249000.0,2,2,1090.0,2686.0,2,no,No view,Average,1090,0,1982,0,13124 113th Pl NE,Kirkland,WA 98034,July,Tuesday
380000.0,4,3,1984.0,7684.0,1,no,No view,Average,1564,420,1962,2003,26856 12th Ave S,Des Moines,WA 98198,July,Tuesday
760005.0,4,3,3090.0,5859.0,2,no,No view,Average,3090,0,2010,0,384 218th Pl SE,Sammamish,WA 98074,July,Tuesday
674600.0,4,3,2610.0,5140.0,2,no,No view,Average,2610,0,2006,0,922 N 91st St,Seattle,WA 98103,July,Tuesday
812000.0,4,4,3370.0,3634.0,2,no,No view,Average,2750,620,2007,0,2154 NE Morgan Ln,Issaquah,WA 98029,July,Tuesday
333490.0,4,3,2250.0,3916.0,2,no,No view,Average,2250,0,2014,0,29024 121st Way SE,Auburn,WA 98092,July,Tuesday
320000.0,3,4,1450.0,1387.0,2,no,No view,Average,1180,270,2013,1923,5107 Puget Blvd SW,Seattle,WA 98106,July,Tuesday
461000.0,4,3,3130.0,10849.0,2,no,No view,Average,3130,0,2013,1923,9006 116th Ave NE,Kirkland,WA 98033,July,Tuesday
810000.0,2,3,2700.0,8572.0,1,no,No view,Average,2700,0,2007,0,22857 NE 138th Ct,Redmond,WA 98053,July,Tuesday
399950.0,5,3,1970.0,5400.0,1,no,No view,Average,1320,650,1986,0,1770 19th Ave S,Seattle,WA 98144,July,Wednesday
550000.0,3,2,1970.0,4166.0,2,no,Good view,Excellent,1270,700,1929,0,3608 34th Ave SW,Seattle,WA 98126,July,Wednesday
290000.0,3,2,1950.0,7684.0,1,no,No view,Good,1950,0,1959,0,1020 S 299th Pl,Federal Way,WA 98003,July,Wednesday
232500.0,3,2,1940.0,9887.0,1,no,No view,Good,1140,800,1969,0,450 S 305th St,Federal Way,WA 98003,July,Wednesday
461000.0,4,4,3550.0,11000.0,1,no,Average view,Average,2260,0,1999,0,15317 SE 58th St,Bellevue,WA 98006,July,Wednesday
565000.0,3,3,2500.0,7394.0,2,no,No view,Average,2500,0,1990,2009,12440 NE 160th St,Woodinville,WA 98072,July,Wednesday
749950.0,4,3,2910.0,7684.0,1,no,No view,Average,2210,700,1957,1995,821 NW 175th St,Shoreline,WA 98177,July,Wednesday
720500.0,4,3,3350.0,7684.0,2,no,No view,Good,3350,0,1985,0,22720 NE 46th St,Redmond,WA 98053,July,Wednesday
507000.0,3,2,2140.0,7684.0,1,no,No view,Excellent,1490,650,1950,0,17295-17403 SE 192nd Dr,Renton,WA 98058,July,Wednesday
461000.0,5,3,1980.0,7684.0,2,no,No view,Average,1590,0,2000,0,25758 SE 31st Pl,Sammamish,WA 98075,July,Wednesday
463000.0,4,3,1980.0,6660.0,2,no,No view,Good,1980,0,1974,0,12812 130th Ct NE,Kirkland,WA 98034,July,Wednesday
310000.0,3,2,1460.0,9908.0,1,no,No view,Average,1460,0,1952,2008,19539 4th Ave S,Des Moines,WA 98148,July,Wednesday
284000.0,4,2,1880.0,8800.0,1,no,No view,Average,1130,750,1960,2012,10000-10026 S 100th St,Seattle,WA 98168,July,Wednesday
737500.0,3,2,2320.0,10900.0,2,no,No view,Average,2320,0,1935,1974,8038 42nd Ave NE,Seattle,WA 98115,July,Wednesday
569000.0,3,4,2220.0,8227.0,1,no,No view,Excellent,1770,450,1929,0,4123 13th Ave S,Seattle,WA 98108,July,Wednesday
700000.0,3,1,1410.0,7200.0,2,no,No view,Good,1410,0,1901,0,1122A 23rd Ave S,Seattle,WA 98144,July,Wednesday
660000.0,3,1,1240.0,3500.0,1,no,No view,Good,1240,0,1927,0,768 N 75th St,Seattle,WA 98103,July,Wednesday
275000.0,4,2,2030.0,8426.0,2,no,No view,Average,2030,0,1944,0,3515 S 137th St,Tukwila,WA 98168,July,Wednesday
570000.0,3,4,1980.0,6015.0,2,no,Average view,Average,3080,920,2004,2003,16638 SE 167th St,Renton,WA 98058,July,Wednesday
150000.0,3,1,490.0,7684.0,1,no,No view,Good,490,0,1959,0,11881 Tye River Rd NE,Skykomish,WA 98288,July,Wednesday
356000.0,3,3,1590.0,3411.0,2,no,No view,Average,1590,0,2000,0,7828 Douglas Ave SE,Snoqualmie,WA 98065,July,Wednesday
610000.0,3,3,2630.0,5827.0,2,no,No view,Average,2630,0,2001,0,9954 227th Way NE,Redmond,WA 98053,July,Wednesday
498800.0,2,2,1350.0,4614.0,1,no,No view,Average,1350,0,2008,0,12412 243rd Terrace NE,Redmond,WA 98053,July,Wednesday
226550.0,3,1,990.0,4440.0,1,no,No view,Average,990,0,1943,2002,9025 15th Ave SW,Seattle,WA 98106,July,Wednesday
